uuid_1,uuid_2,title,subtitle,author_1_given_name,author_1_middle_name,author_1_surname,author_2_given_name,author_2_middle_name,author_2_surname
bot:617dff7f-7c3b-45fd-9782-9109bec13e34,aud:f193c4fe-074e-4644-a5cd-9fa618659921,0.03929136769357722,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:61ab4781-f4dc-4d72-8beb-771bc1e32799,aud:47bab0ad-9926-4296-baf2-f7ee65d23854,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
bot:64fe99e3-c83c-4430-ae35-723a7fd02927,aud:7b54a2ff-3b51-4a7a-ab1c-cc6d29db1a12,0.022776837914032556,0.038419130842060875,0.0,0.0,0.0,0.0,0.0,0.0
bot:64fe99e3-c83c-4430-ae35-723a7fd02927,aud:ae6b776a-58d8-4520-a3cd-40d8bb9183a4,0.0393548290096433,0.027724077649229916,0.0,0.0,0.0,0.0,0.0,0.0
bot:65f38bc9-dc5c-4796-80fd-537bfa0b5394,aud:701b7194-309f-4457-9d46-7472713672ac,0.012463793250674565,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:66589ee8-e5f6-4c82-b543-2785a1046b10,aud:9ec1c681-b8fa-4b25-a2b9-de865e42881c,0.014997107928775212,0.0,0.2937203520789129,0.0,0.0,0.0,0.0,0.0
bot:6678668a-72e7-4d20-8658-4bdbeadf351a,aud:9d851499-866c-4371-b9ee-0d9bc8d9aba2,0.10735103242674263,0.020043418265037524,0.0,0.0,0.08668974982310941,0.0,0.0,0.0
bot:66cd392b-aacd-4201-9f6e-5cc56e2956cf,aud:3048a828-349f-49f6-b111-a5da007ee2ca,0.005194587210815449,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:66cd392b-aacd-4201-9f6e-5cc56e2956cf,aud:b8835d6a-feab-49c4-b975-f483e5cf075d,1.0000000000000002,0.0,1.0,0.0,0.9999999999999999,0.0,0.0,0.0
bot:674319b2-4a7e-4ea2-9371-a2f012697351,aud:ed479a9c-1c72-42a9-8305-cfe7b46ab3f5,0.028805430306768066,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:6843d388-265e-4d90-8b60-4257a56b8c39,aud:5cacb76a-a76e-407c-b3de-a6262c545dd9,0.015351887830258731,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:69517eac-9f75-4f00-ae62-49fe40bb5f9a,aud:79e1ebdd-2a31-4b16-8f89-fa86af80425e,0.7387754239395156,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:69517eac-9f75-4f00-ae62-49fe40bb5f9a,aud:c4e0d595-7e4f-4e41-b126-48bddf1028a8,0.0,0.0,0.0,0.0,0.1866191164175222,0.0,0.0,0.0
bot:69517eac-9f75-4f00-ae62-49fe40bb5f9a,aud:f97d5b71-28e8-4699-8019-43c50d2a7b68,1.0000000000000002,0.0,1.0000000000000002,1.0,0.7507881808567077,0.0,0.0,0.0
bot:6a578a35-b2ad-4e66-b12c-7df6892d6704,aud:5af951d7-a415-4d2b-8a5f-e12260205dc8,0.009564487790703966,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:6acfa20b-b0c8-418b-a437-3043577bfcc2,aud:40d24fb3-ee87-46f2-b62a-5d540f0ceae1,0.31348365313235355,0.0,0.0,0.0,0.07026426740056496,0.0,0.0,0.0
bot:6b1c4b3c-d71a-42d7-b298-31f69c81444a,aud:7a0e97ca-4b62-4d88-bf2d-4df82afd86e1,0.015037604613535694,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:6b539e5c-9b35-4aa5-9930-ff9b4ac35167,aud:7a0e97ca-4b62-4d88-bf2d-4df82afd86e1,0.33530367746835454,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:6bf47910-3a69-4036-a8ad-e5d0f483e647,aud:3b96c30b-d9b6-4330-a0e2-7e0bd5feffb1,0.034435905876094075,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:6bf47910-3a69-4036-a8ad-e5d0f483e647,aud:7014608f-0dd7-46aa-80e8-f5b1910baf92,0.03828781301736715,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:6cb815a8-2376-44c8-b411-2d791bd14398,aud:a4c19e89-9a75-4f01-8ee4-9b11e86f3e24,0.11377768689334244,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:6cb815a8-2376-44c8-b411-2d791bd14398,aud:de5d58a9-7bda-4b4c-beba-295076afb0a3,0.17964423781773914,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:6d193cf2-c405-4935-8f4e-9299b762c582,aud:c18d62f7-1b28-4e6e-bdbd-73b0a814c5cf,0.1374351597750903,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:6d75c0bd-bb50-499d-8684-850d50217ce2,aud:9ec1c681-b8fa-4b25-a2b9-de865e42881c,0.4150708960374842,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:6d75c0bd-bb50-499d-8684-850d50217ce2,aud:fd1d7918-2533-4d28-a1c3-aa51f6f69a85,0.0,0.0,0.0,0.0,0.16303264248766233,0.0,0.0,0.0
bot:6e777631-f50f-4d67-975a-43869729bcc8,aud:179b919c-b103-4a04-8154-5003465d640c,1.0,0.0,1.0000000000000004,0.0,1.0000000000000002,0.0,0.0,0.0
bot:6e777631-f50f-4d67-975a-43869729bcc8,aud:be15596f-2bfe-450a-9f75-2a80131ed992,0.0,0.0,1.0000000000000004,0.0,1.0000000000000002,0.0,0.0,0.0
bot:6f7cfd8c-e3dd-47fe-a7c7-9913c94912f8,aud:3048a828-349f-49f6-b111-a5da007ee2ca,0.02817241878282164,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:6f878305-0192-4929-8329-8b74588fcdd6,aud:1b2bfd87-ead1-44e2-b991-51a782e2f908,0.05481595890544693,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:6fbf8ef6-84f1-4a57-a0fd-8a20d597dc94,aud:4326b8df-9a0f-4e25-a183-af4102b336d8,0.0,0.011174125449802763,0.0,0.0,0.21208988372882076,0.0,0.0,0.0
bot:6fbf8ef6-84f1-4a57-a0fd-8a20d597dc94,aud:701b7194-309f-4457-9d46-7472713672ac,0.04394151765491413,0.007386218599340792,0.0,0.0,0.0,0.0,0.0,0.0
bot:6fbf8ef6-84f1-4a57-a0fd-8a20d597dc94,aud:e73ab197-73b8-4428-a416-9ade5ddd4e3e,0.0,0.01271327424054405,0.0,0.0,1.0,0.0,0.0,0.0
bot:702bb235-842c-4c2d-92d8-96624dca04e9,aud:acc0f6d8-62f3-48cb-a436-544a02f43910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:70782603-7956-4a2e-b46f-7bbe89bad3ef,aud:f75d9f59-6e35-40f8-991d-38f9e40eb987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:722062d8-3ff9-47fb-a7a9-c0c73747b53f,aud:22b466bf-5864-453d-ab1d-7c5b894c26f1,0.07030923538466298,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:722062d8-3ff9-47fb-a7a9-c0c73747b53f,aud:d08faf8e-c2b5-4126-a9df-cf42b084f78b,0.0640607003062863,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:72cf537a-6fa0-4dd9-8fbe-a21c836dfc2f,aud:c4e0d595-7e4f-4e41-b126-48bddf1028a8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:72cf537a-6fa0-4dd9-8fbe-a21c836dfc2f,aud:f97d5b71-28e8-4699-8019-43c50d2a7b68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:73192c3c-c612-425c-9747-1ff990b9a62d,aud:e92ed4ec-26c7-4d3b-b6af-d81ff067b3ea,0.07592586270185757,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:732a5941-1d7c-4cb6-9436-b0eabab52215,aud:de4dd712-0da1-460a-97be-22d789b0d319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:73805e25-a49f-4692-a6d0-cc1d18fb9076,aud:1412b08f-ba8b-4db7-9b71-00bdb27562e6,0.0,0.0,0.0,0.0,0.19416338319260007,0.0,0.0,0.0
bot:73805e25-a49f-4692-a6d0-cc1d18fb9076,aud:7b54a2ff-3b51-4a7a-ab1c-cc6d29db1a12,0.029796784715696377,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:73805e25-a49f-4692-a6d0-cc1d18fb9076,aud:ae6b776a-58d8-4520-a3cd-40d8bb9183a4,0.01239286765443757,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:74d055e1-ac13-447c-ba05-3224dc691d5c,aud:4326b8df-9a0f-4e25-a183-af4102b336d8,0.0,0.0,0.0,0.0,0.5198563504706281,0.0,0.0,0.0
bot:74d055e1-ac13-447c-ba05-3224dc691d5c,aud:e73ab197-73b8-4428-a416-9ade5ddd4e3e,0.0,0.0,0.0,0.0,0.3262956147610688,0.0,0.0,0.0
bot:74d8cc86-1c39-4b08-9a3c-9b13028ae1a9,aud:c4e0d595-7e4f-4e41-b126-48bddf1028a8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:74d8cc86-1c39-4b08-9a3c-9b13028ae1a9,aud:f97d5b71-28e8-4699-8019-43c50d2a7b68,0.014517207011488835,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:754fb1d1-1302-4b12-988b-c5a129113305,aud:76fa2770-7258-447e-a35f-04cec877f6f7,0.21861935444430658,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:785eb5b6-3bf5-498c-bb02-772281064cfc,aud:f4353d19-3617-443c-a1bc-7240981aecca,0.02000808577377503,0.0,0.0,0.0,0.10768486254708376,0.0,0.0,0.0
bot:78700099-aa74-4e44-84d2-0bfc9902a448,aud:701b7194-309f-4457-9d46-7472713672ac,0.05595364737907181,0.0,0.0,0.0,0.15992049944616682,0.0,0.0,0.0
bot:78700099-aa74-4e44-84d2-0bfc9902a448,aud:f4353d19-3617-443c-a1bc-7240981aecca,0.05124902212831197,0.025429696560361828,0.0,0.0,0.1351087522595544,0.0,0.0,0.0
bot:78878201-5f9a-46b8-99e4-107bc78cd94f,aud:0fd5f733-3f84-495a-8851-fb8fe202a262,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
bot:78878201-5f9a-46b8-99e4-107bc78cd94f,aud:523faf60-6a2e-4be5-81d2-ecedc1aeb926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:790827e3-116e-4619-b4bd-289bfa4515aa,aud:4fd48839-a92c-4819-8853-f17b8e879872,0.05767303328650753,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:7952320a-701f-4740-9a94-57d18cbad56d,aud:7325dc5b-d813-4df4-832d-8c176cb2a778,0.02098332141257051,0.0,0.0,0.0,0.24331256882058666,0.0,0.0,0.0
bot:79d4ea74-8d94-4032-91e6-51e8851b0ce5,aud:40d24fb3-ee87-46f2-b62a-5d540f0ceae1,0.06232203064691305,0.0,0.0,0.0,0.12488263085345194,0.0,0.0,0.0
bot:7a31e40e-697a-428d-a357-11cf0635a20f,aud:e92ed4ec-26c7-4d3b-b6af-d81ff067b3ea,0.29683273387187525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:7a488dcb-f6d4-430d-85fc-cf1f32255a29,aud:88ebadc8-5c4f-4cbe-8a8b-bf4568235334,1.0,0.0,1.0,1.0000000000000002,1.0000000000000002,0.0,0.0,0.0
bot:7a4d9f39-31f7-4af3-8a0b-0dcad86b5fee,aud:7325dc5b-d813-4df4-832d-8c176cb2a778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:7b75908c-75d8-4c27-ba8a-b727a42dba0b,aud:7772323e-979e-4adf-b72c-378413be57eb,0.2766822628257085,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:7d5f02a9-2e04-4486-8803-844034baffc0,aud:7b54a2ff-3b51-4a7a-ab1c-cc6d29db1a12,0.12720407839807987,0.08899495920030134,0.0,0.0,0.0,0.0,0.0,0.0
bot:7d5f02a9-2e04-4486-8803-844034baffc0,aud:ae6b776a-58d8-4520-a3cd-40d8bb9183a4,0.027986368224556593,0.045081812433374134,0.0,0.0,0.0,0.0,0.0,0.0
bot:7d9ca997-3fe5-41e6-8df6-6bdbca082959,aud:982a9a5a-8823-47b9-9c88-850863d6ded6,0.0,0.0,0.0,0.0,0.6846307101493622,0.0,0.0,0.0
bot:7dc11bd8-1201-4d56-a8ed-18adf0c5cf9e,aud:ea490d41-031e-4805-9cae-2d6406620f8c,0.04821107502528876,0.0,0.0,0.0,0.13524400746651175,0.0,0.0,0.0
bot:7ded88dd-12fe-4110-b260-c33fe875fd87,aud:40d24fb3-ee87-46f2-b62a-5d540f0ceae1,0.18525527542250725,0.0,0.0,0.0,0.12488263085345194,0.0,0.0,0.0
bot:7f30c780-a00f-43d1-a459-861077745ff4,aud:1b2bfd87-ead1-44e2-b991-51a782e2f908,0.1403488866692494,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:7f4de626-e58b-4e00-be48-fe0262b8802a,aud:295dde06-1937-4dfd-9a5a-4e6cf285e613,0.0,0.0,0.0,0.0,0.453674251248732,0.0,0.0,0.0
bot:7f4de626-e58b-4e00-be48-fe0262b8802a,aud:3b96c30b-d9b6-4330-a0e2-7e0bd5feffb1,0.0,0.0,0.0,0.0,0.2231862109103478,0.0,0.0,0.0
bot:7f4de626-e58b-4e00-be48-fe0262b8802a,aud:e82e5be9-de17-402d-948d-1d3dcfd03577,0.0,0.0,0.0,0.0,0.453674251248732,0.0,0.0,0.0
bot:7fb83c2f-aaf5-401d-afc5-33c3a132fdbc,aud:0fd5f733-3f84-495a-8851-fb8fe202a262,0.02978750074535628,0.0,0.0,0.0,0.08954216804261307,0.0,0.0,0.0
bot:7fbc2c1a-ebe2-4949-92e8-5969b5a292de,aud:f4353d19-3617-443c-a1bc-7240981aecca,0.023913150830208348,0.0,0.0,0.0,0.1351087522595544,0.0,0.0,0.0
bot:8077be87-adc4-4dd3-8972-d84756dc91d8,aud:896a6acb-d722-448f-b441-7148436420dd,1.0,0.0,1.0,1.0,1.0000000000000002,0.0,0.0,0.0
bot:80ab8890-d3bd-46f7-8202-2858fa7df3a2,aud:ed479a9c-1c72-42a9-8305-cfe7b46ab3f5,0.40966724184782477,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:8162faa4-6ae4-4cce-96e0-a4a1f9f028a6,aud:e2b875bf-bb9a-4e3e-9d82-9fd6194d10c1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
bot:81aa67dd-d309-4b9f-afa7-0c629ce68d41,aud:acc0f6d8-62f3-48cb-a436-544a02f43910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:81d460a9-e6b6-413e-82d2-a8c2bf1b734e,aud:4fd48839-a92c-4819-8853-f17b8e879872,0.37830071155472866,0.035968810191848215,0.0,0.0,0.0,0.0,0.0,0.0
bot:81df554b-9055-47e7-baed-9b8cc93fb8c2,aud:5af951d7-a415-4d2b-8a5f-e12260205dc8,0.016308447826028794,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:81e6fa36-0c77-440b-9905-992aa49e549f,aud:1b2bfd87-ead1-44e2-b991-51a782e2f908,0.29070385390671577,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:828d6cdb-28f7-46e2-8ad2-68001ccbb328,aud:b3e54574-d42b-4b1d-be77-429f75c9ba6f,0.027676965974429434,0.0,0.0,0.0,0.4266352465615207,0.0,0.0,0.0
bot:835cf39c-15e3-4a44-9b3c-5cee58178deb,aud:5af951d7-a415-4d2b-8a5f-e12260205dc8,0.018532250702784667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:83b3ff9f-e85a-4380-8ec1-cc58d880ce23,aud:295dde06-1937-4dfd-9a5a-4e6cf285e613,0.044184184397764566,0.0,0.0,0.0,0.453674251248732,0.0,0.0,0.0
bot:83b3ff9f-e85a-4380-8ec1-cc58d880ce23,aud:3b96c30b-d9b6-4330-a0e2-7e0bd5feffb1,0.015915563882458596,0.0,0.0,0.0,0.2231862109103478,0.0,0.0,0.0
bot:83b3ff9f-e85a-4380-8ec1-cc58d880ce23,aud:e82e5be9-de17-402d-948d-1d3dcfd03577,0.0,0.0,0.0,0.0,0.453674251248732,0.0,0.0,0.0
bot:83b3ff9f-e85a-4380-8ec1-cc58d880ce23,aud:ed479a9c-1c72-42a9-8305-cfe7b46ab3f5,0.03260137214127947,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:83bf649c-b170-475b-8067-df1083eaf417,aud:e2b875bf-bb9a-4e3e-9d82-9fd6194d10c1,0.0,0.13546704330720122,0.0,0.0,0.0,0.0,0.0,0.0
bot:8419fba2-30e2-455e-91af-a0ab80c80afe,aud:7b54a2ff-3b51-4a7a-ab1c-cc6d29db1a12,0.018419067175752576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:8419fba2-30e2-455e-91af-a0ab80c80afe,aud:ae6b776a-58d8-4520-a3cd-40d8bb9183a4,0.007660727961263928,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:84dd5dbc-93af-4975-b73d-a8e03e1ea354,aud:20051364-24c2-4b34-8372-0b6c73375861,0.4497989181166899,0.0,0.0,0.0,0.12729976744541194,0.0,0.0,0.0
bot:85490b7e-ab49-4fa3-8d35-68cd0ef9150e,aud:0c71f497-f1cd-42f6-97db-1d08c8b80212,0.04664451393793741,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:85adabe3-2468-4ff0-8565-9ae481c9e1c1,aud:3b96c30b-d9b6-4330-a0e2-7e0bd5feffb1,0.04760090670952977,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:85be4da4-da92-4f70-8175-d3a2c45a367e,aud:3d3608a4-9055-4a40-b06a-23a26d641375,0.3982267520782627,0.0,1.0,0.0,1.0,0.0,0.0,0.0
bot:85daba71-3eaa-485d-9889-88c481828ea4,aud:701b7194-309f-4457-9d46-7472713672ac,0.02578101481307908,0.009999704889503806,0.0,0.0,0.0,0.0,0.0,0.0
bot:873177d3-b640-4542-b4d8-128674399d63,aud:85fd156f-866f-4b3d-b10e-9af7be531164,0.11463567896988368,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:874ce363-362e-439f-8dd1-e780787b7ed1,aud:e2b875bf-bb9a-4e3e-9d82-9fd6194d10c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:8842a349-bd2d-4ced-b5c0-d099207aaa1f,aud:7a0e97ca-4b62-4d88-bf2d-4df82afd86e1,0.5237020210009575,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:8842a349-bd2d-4ced-b5c0-d099207aaa1f,aud:9d851499-866c-4371-b9ee-0d9bc8d9aba2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:888d66e8-9522-46fe-9397-b01d38b47101,aud:7325dc5b-d813-4df4-832d-8c176cb2a778,0.22108590732733244,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,0.0,0.0
bot:888d66e8-9522-46fe-9397-b01d38b47101,aud:de92c46d-1e8a-49a9-8b06-cdeea3638fb6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:8891586a-01af-4589-b3a5-65a5d33f5d18,aud:dc63c369-2832-4974-be89-0f6117ed014e,0.0,0.03869105942563497,0.0,0.0,0.6035279315535114,0.0,0.0,0.0
bot:88d5d59d-f532-4bea-9a04-08bd0e8334e3,aud:9d851499-866c-4371-b9ee-0d9bc8d9aba2,0.0,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,0.0,0.0
bot:897e5477-6d1f-434a-a443-4b9728f9f84a,aud:2f4290b8-03e1-4c55-af97-3aa19cbd28fa,0.06617310121113837,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:89b5bd67-649c-44cd-b015-2e9fb950acb7,aud:95015626-b672-4005-864d-bcebd998563e,0.0,0.0,0.0,0.0,0.43546612635144,0.0,0.0,0.0
bot:89e845db-abd5-499d-90fd-a46fed74c8f6,aud:ae809139-691d-4a62-91d0-3301d717c8f3,0.19191448743806389,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:89e845db-abd5-499d-90fd-a46fed74c8f6,aud:f4353d19-3617-443c-a1bc-7240981aecca,0.9999999999999992,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,0.0,0.0
bot:8a7c667c-d3ca-4200-859c-76978eaf9acb,aud:5af951d7-a415-4d2b-8a5f-e12260205dc8,0.00912952344409987,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:8bc23f50-673b-4f30-bd55-7a1cd10cb7fa,aud:bf4936f8-feba-4db2-9906-982ad4b8d2c2,0.0,0.03152144953591344,0.0,0.0,0.0,0.0,0.0,0.0
bot:8d0ead16-3968-4fa0-8438-08020d9cbba8,aud:093146fa-63c2-4cb3-8016-6442c944d010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:8d307e23-8a93-42fd-a7ab-0f9c2eeeba62,aud:ad229fca-662c-451d-a019-410bd9b0f260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:8dc0bc56-2874-41aa-b609-5904255ebb29,aud:64ae5943-de86-4879-a180-640c146e6a3a,0.05802764260532614,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:8e0e6af8-2a99-4992-8d7d-edd370c260f0,aud:85fd156f-866f-4b3d-b10e-9af7be531164,0.0,0.005973229916907811,1.0,0.0,1.0,0.0,0.0,0.0
bot:8ed46c48-4003-481c-bd69-06951cacd17e,aud:0fd5f733-3f84-495a-8851-fb8fe202a262,0.11699882355707557,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:903d7a7d-9964-4884-813c-e407bbb2e286,aud:3d3608a4-9055-4a40-b06a-23a26d641375,0.016515135606754626,0.017790578290686577,0.0,0.0,0.0,0.0,0.0,0.0
bot:903d7a7d-9964-4884-813c-e407bbb2e286,aud:f193c4fe-074e-4644-a5cd-9fa618659921,0.04957320460318965,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:90e835f9-031e-400b-bebb-fad317f2e005,aud:9d851499-866c-4371-b9ee-0d9bc8d9aba2,0.0,0.0,0.0,0.0,0.1025586050227913,0.0,0.0,0.0
bot:91a6a346-b6b1-4c61-bebc-a3ded678f507,aud:f4353d19-3617-443c-a1bc-7240981aecca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:930c5582-5e19-48f7-9aa0-c69d1fb39e9f,aud:93ca1326-9ec1-4f4a-b4b2-27c13a0ebddd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:93324774-1d9f-4710-a4e4-21d33cc2e1fb,aud:ae6b776a-58d8-4520-a3cd-40d8bb9183a4,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
bot:93d4aa2e-a3aa-48ca-8b18-83d6af176ef0,aud:ae809139-691d-4a62-91d0-3301d717c8f3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:94c914af-8d46-4c19-8f4a-d7962723f66d,aud:e92ed4ec-26c7-4d3b-b6af-d81ff067b3ea,0.493957391823179,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:950f0a5f-a067-4272-a84c-f7dc2aa72a07,aud:65844882-d869-4a5c-9216-b2e36d74660a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:96ef6c59-b504-4fab-8ccb-9dd26816d529,aud:701b7194-309f-4457-9d46-7472713672ac,0.0,0.02402485511403995,0.0,0.0,0.0,0.0,0.0,0.0
bot:97de38f6-6cf4-4c04-9832-ad5580e6654d,aud:3b96c30b-d9b6-4330-a0e2-7e0bd5feffb1,0.02500857116952525,0.09341018722147099,0.0,0.0,0.0,0.0,0.0,0.0
bot:97f3a26f-86cd-4b74-b4cd-b70b5f329f98,aud:0fd5f733-3f84-495a-8851-fb8fe202a262,1.0000000000000004,0.0,1.0,0.0,1.0,0.0,0.0,0.0
bot:98a0a507-bf83-4e7d-a236-863dcd5e7add,aud:e2b875bf-bb9a-4e3e-9d82-9fd6194d10c1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
bot:98a53285-46d2-4741-9881-2f639be7f014,aud:5b7d8914-cc35-432f-8df0-e84b57f92ae1,0.0,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,0.0,0.0
bot:9929169f-6289-4483-baba-377b74231d00,aud:7a0e97ca-4b62-4d88-bf2d-4df82afd86e1,0.015055490631600431,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:9a7b2c90-416d-459a-8ae1-e9f548c5c627,aud:dc63c369-2832-4974-be89-0f6117ed014e,0.2692899787134012,0.0,1.0,1.0,1.0000000000000002,0.0,0.0,0.0
bot:9a7b2c90-416d-459a-8ae1-e9f548c5c627,aud:e90f85b2-b301-4579-ad0a-99dd964124d1,1.0000000000000004,0.0,1.0,1.0,1.0000000000000002,0.0,0.0,0.0
bot:9ae1516d-783e-4176-8af9-e06acec15f6b,aud:2f4290b8-03e1-4c55-af97-3aa19cbd28fa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:9b6c754d-3b15-49ce-9deb-62c00f0f42ad,aud:fd1d7918-2533-4d28-a1c3-aa51f6f69a85,0.027373153517333604,0.0,0.35345840427023717,0.0,1.0,0.0,0.0,0.0
bot:9b72f830-4333-4031-a8fa-e2e8f4fe63fd,aud:29754f02-0b74-49e5-9108-eac77f055895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:9d298042-a3d6-4fd0-ae1c-b28990a7379b,aud:20051364-24c2-4b34-8372-0b6c73375861,0.9999999999999999,0.0,1.0000000000000002,0.0,0.6668843419582333,0.0,0.0,0.0
bot:9d374fec-df85-4ffe-8022-2c84fdd78e15,aud:64ae5943-de86-4879-a180-640c146e6a3a,0.0,0.18426893837149824,0.0,0.0,0.0,0.0,0.0,0.0
bot:9dc77f6f-a35f-457e-a16c-90a10f2d61d5,aud:87ee8004-c365-495f-a486-4cc2648ffe7e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:9e75aa83-e743-4e1b-bfa0-840da5548368,aud:8ea59b37-9132-4825-a571-cbd1b4256e8a,0.0,0.0,1.0000000000000002,0.0,1.0,0.0,0.0,0.0
bot:9ea1a508-cc35-4ffb-a2c9-9fd009769bef,aud:64ae5943-de86-4879-a180-640c146e6a3a,0.023900989887365005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:9f363a07-81ab-4c42-8104-7bdbd40625b5,aud:3b96c30b-d9b6-4330-a0e2-7e0bd5feffb1,0.031076564214759756,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:9fea9451-aaa8-469d-ab71-73891ba769a9,aud:701b7194-309f-4457-9d46-7472713672ac,0.0,0.0,0.0,0.0,0.1321507026846833,0.0,0.0,0.0
bot:a0f67280-dc7b-4588-bb11-9460af3ad1c6,aud:65844882-d869-4a5c-9216-b2e36d74660a,0.0,0.0,0.0,0.0,0.2956447110444119,0.0,0.0,0.0
bot:a11a3549-62a0-4b07-b9ec-9922ce322c62,aud:2f4290b8-03e1-4c55-af97-3aa19cbd28fa,0.013640028370357368,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bot:a181f013-b678-4ee7-aeeb-fff21bcd736a,aud:29986673-809c-44de-bf19-29b598d31405,0.2297764182886362,0.055060349348370084,1.0000000000000002,0.0,1.0000000000000002,0.0,0.0,0.0
bot:a181f013-b678-4ee7-aeeb-fff21bcd736a,aud:76fa2770-7258-447e-a35f-04cec877f6f7,1.0000000000000002,1.0,1.0000000000000002,0.0,1.0000000000000002,0.0,0.0,0.0
